Date,Open,High,Low,Close,Adj Close,Volume,Stock/Index
2023-11-23,1745.0,1748.0999755859375,1736.0,1738.4000244140625,1736.492919921875,62937,Kotak Bank
2023-11-24,1739.949951171875,1749.300048828125,1734.0,1743.0,1741.087890625,506647,Kotak Bank
2023-11-28,1748.0,1748.0,1737.75,1741.050048828125,1739.14013671875,48700,Kotak Bank
2023-11-29,1750.0,1758.449951171875,1740.25,1752.699951171875,1750.7772216796875,101688,Kotak Bank
2023-11-30,1748.0,1766.0,1746.0,1755.5,1753.57421875,38202,Kotak Bank
2023-12-01,1761.949951171875,1765.8499755859375,1747.5999755859375,1750.800048828125,1748.87939453125,545361,Kotak Bank
2023-12-04,1772.949951171875,1824.25,1754.199951171875,1817.300048828125,1815.306396484375,646465,Kotak Bank
2023-12-05,1820.199951171875,1837.050048828125,1808.8499755859375,1828.0999755859375,1826.094482421875,84046,Kotak Bank
2023-12-06,1834.8499755859375,1839.3499755859375,1814.0,1820.25,1818.253173828125,96790,Kotak Bank
2023-12-07,1834.949951171875,1836.25,1814.0,1826.25,1824.24658203125,30070,Kotak Bank
2023-12-08,1833.3499755859375,1843.449951171875,1821.0,1837.3499755859375,1835.3343505859375,298311,Kotak Bank
2023-12-11,1848.949951171875,1861.75,1840.0,1843.949951171875,1841.9271240234375,353845,Kotak Bank
2023-12-12,1849.949951171875,1853.0,1819.050048828125,1824.5,1822.49853515625,34104,Kotak Bank
2023-12-13,1820.0,1835.6500244140625,1812.949951171875,1825.9000244140625,1823.89697265625,73764,Kotak Bank
2023-12-14,1842.199951171875,1865.4000244140625,1832.25,1853.4000244140625,1851.3668212890625,56618,Kotak Bank
2023-12-15,1868.949951171875,1868.949951171875,1843.0,1850.050048828125,1848.0205078125,118292,Kotak Bank
2023-12-18,1849.949951171875,1856.0,1840.800048828125,1846.75,1844.72412109375,276240,Kotak Bank
2023-12-19,1851.0,1852.949951171875,1836.0,1847.5,1845.4732666015625,18103,Kotak Bank
2023-12-20,1854.75,1864.0,1816.0,1824.6500244140625,1822.6483154296875,129330,Kotak Bank
2023-12-21,1820.050048828125,1857.0,1803.25,1853.199951171875,1851.1669921875,32168,Kotak Bank
2023-12-22,1855.0,1879.9000244140625,1851.550048828125,1861.300048828125,1859.2581787109375,327911,Kotak Bank
2023-12-26,1869.9000244140625,1899.0,1855.5,1886.3499755859375,1884.2806396484375,139216,Kotak Bank
2023-12-27,1890.050048828125,1909.0,1883.949951171875,1902.5999755859375,1900.5128173828125,36125,Kotak Bank
2023-12-28,1908.0,1926.0,1902.75,1919.9000244140625,1917.7938232421875,175333,Kotak Bank
2023-12-29,1914.0999755859375,1917.949951171875,1890.0,1908.0999755859375,1906.0067138671875,131103,Kotak Bank
2023-01-02,186.5,187.8000030517578,185.14999389648438,186.25,175.9491729736328,610996,Bank of Baroda
2023-01-03,186.25,189.85000610351562,186.25,187.5,177.13003540039062,855833,Bank of Baroda
2023-01-04,187.35000610351562,188.60000610351562,181.25,182.6999969482422,172.5955047607422,1235131,Bank of Baroda
2023-01-05,183.85000610351562,185.5500030517578,181.4499969482422,184.39999389648438,174.20147705078125,1115002,Bank of Baroda
2023-01-06,184.4499969482422,185.1999969482422,181.14999389648438,183.1999969482422,173.06784057617188,723938,Bank of Baroda
2023-01-09,184.10000610351562,187.75,182.4499969482422,185.25,175.0044708251953,617605,Bank of Baroda
2023-01-10,185.5,185.60000610351562,178.25,180.5,170.51718139648438,914511,Bank of Baroda
2023-01-11,181.0,182.3000030517578,177.14999389648438,181.39999389648438,171.36740112304688,662789,Bank of Baroda
2023-01-12,182.1999969482422,183.0,179.6999969482422,181.8000030517578,171.7452850341797,679106,Bank of Baroda
2023-01-13,181.9499969482422,185.1999969482422,181.3000030517578,184.89999389648438,174.673828125,895447,Bank of Baroda
2023-01-16,185.10000610351562,188.0,184.60000610351562,185.75,175.47682189941406,970159,Bank of Baroda
2023-01-17,185.75,186.6999969482422,179.3000030517578,181.75,171.69805908203125,933209,Bank of Baroda
2023-01-18,182.1999969482422,182.5,177.39999389648438,178.1999969482422,168.34439086914062,668252,Bank of Baroda
2023-01-19,177.5500030517578,178.25,176.0,177.9499969482422,168.10821533203125,380958,Bank of Baroda
2023-01-20,178.10000610351562,181.75,177.85000610351562,179.4499969482422,169.52523803710938,999480,Bank of Baroda
2023-01-23,180.75,182.0500030517578,179.9499969482422,180.60000610351562,170.61166381835938,528183,Bank of Baroda
2023-01-24,181.0,182.14999389648438,177.60000610351562,177.9499969482422,168.10821533203125,473442,Bank of Baroda
2023-01-25,178.1999969482422,178.5500030517578,166.35000610351562,169.8000030517578,160.40896606445312,1537235,Bank of Baroda
2023-01-27,170.5,170.5500030517578,156.10000610351562,157.3000030517578,148.6002960205078,2258975,Bank of Baroda
2023-01-30,156.6999969482422,163.75,153.0500030517578,158.5,149.73391723632812,2451534,Bank of Baroda
2023-01-31,160.3000030517578,168.64999389648438,159.5,167.89999389648438,158.61402893066406,1665240,Bank of Baroda
2023-02-01,169.60000610351562,169.9499969482422,151.14999389648438,154.3000030517578,145.76622009277344,4113116,Bank of Baroda
2023-02-02,151.64999389648438,156.39999389648438,146.5,154.10000610351562,145.57728576660156,2161693,Bank of Baroda
2023-02-03,157.14999389648438,164.35000610351562,151.6999969482422,163.64999389648438,154.59909057617188,4804750,Bank of Baroda
2023-02-06,165.39999389648438,168.6999969482422,163.64999389648438,167.8000030517578,158.5195770263672,2578954,Bank of Baroda
2023-02-07,168.0,170.4499969482422,166.8000030517578,168.5,159.1808624267578,1033101,Bank of Baroda
2023-02-08,168.5,169.39999389648438,166.10000610351562,168.0,158.70851135253906,842081,Bank of Baroda
2023-02-09,167.5500030517578,170.89999389648438,163.9499969482422,169.39999389648438,160.0310821533203,1299066,Bank of Baroda
2023-02-10,170.0,173.85000610351562,168.60000610351562,169.3000030517578,159.93661499023438,1483499,Bank of Baroda
2023-02-13,169.35000610351562,170.64999389648438,164.14999389648438,165.1999969482422,156.06336975097656,1202815,Bank of Baroda
2023-02-14,166.0,169.3000030517578,163.6999969482422,168.75,159.4170379638672,1308651,Bank of Baroda
2023-02-15,168.35000610351562,169.89999389648438,167.60000610351562,169.5500030517578,160.17279052734375,661315,Bank of Baroda
2023-02-16,170.0,171.35000610351562,169.3000030517578,169.9499969482422,160.5506591796875,832835,Bank of Baroda
2023-02-17,168.6999969482422,169.10000610351562,164.6999969482422,166.75,157.52764892578125,567390,Bank of Baroda
2023-02-20,167.5500030517578,168.4499969482422,163.39999389648438,164.3000030517578,155.21315002441406,1133326,Bank of Baroda
2023-02-21,164.25,164.5,159.5500030517578,159.9499969482422,151.10372924804688,1645780,Bank of Baroda
2023-02-22,158.6999969482422,159.39999389648438,155.64999389648438,157.1999969482422,148.50582885742188,1163673,Bank of Baroda
2023-02-23,157.3000030517578,158.3000030517578,153.14999389648438,155.5500030517578,146.94708251953125,1463242,Bank of Baroda
2023-02-24,156.8000030517578,157.75,153.75,154.60000610351562,146.04962158203125,961764,Bank of Baroda
2023-02-27,153.60000610351562,159.35000610351562,153.60000610351562,159.0,150.20626831054688,1376262,Bank of Baroda
2023-02-28,160.0500030517578,161.14999389648438,157.25,159.25,150.44244384765625,2219807,Bank of Baroda
2023-03-01,157.9499969482422,164.6999969482422,157.8000030517578,164.39999389648438,155.30760192871094,1563715,Bank of Baroda
2023-03-02,164.14999389648438,166.25,162.8000030517578,164.64999389648438,155.5437774658203,1003969,Bank of Baroda
2023-03-03,166.8000030517578,173.60000610351562,166.8000030517578,172.9499969482422,163.38475036621094,3039056,Bank of Baroda
2023-03-06,173.14999389648438,176.39999389648438,172.5,173.14999389648438,163.5736846923828,1427988,Bank of Baroda
2023-03-08,170.60000610351562,174.60000610351562,170.60000610351562,174.0,164.3766632080078,951533,Bank of Baroda
2023-03-09,174.5,174.9499969482422,170.9499969482422,171.5,162.0149383544922,606323,Bank of Baroda
2023-03-10,170.35000610351562,170.35000610351562,166.0500030517578,167.8000030517578,158.5195770263672,733707,Bank of Baroda
2023-03-13,167.0,170.0,163.5,163.89999389648438,154.83526611328125,1075204,Bank of Baroda
2023-03-14,162.8000030517578,164.85000610351562,161.0,162.5,153.5126953125,819605,Bank of Baroda
2023-03-15,164.6999969482422,164.89999389648438,158.6999969482422,159.3000030517578,150.48968505859375,934699,Bank of Baroda
2023-03-16,158.5500030517578,161.39999389648438,155.64999389648438,159.64999389648438,150.8203125,1473871,Bank of Baroda
2023-03-17,161.8000030517578,162.64999389648438,158.25,160.0,151.15097045898438,740581,Bank of Baroda
2023-03-20,158.0500030517578,159.64999389648438,155.75,158.6999969482422,149.9228515625,739269,Bank of Baroda
2023-03-21,159.3000030517578,163.4499969482422,159.3000030517578,163.0500030517578,154.03228759765625,682302,Bank of Baroda
2023-03-22,164.35000610351562,168.1999969482422,163.35000610351562,167.4499969482422,158.18893432617188,1050456,Bank of Baroda
2023-03-23,166.10000610351562,167.0500030517578,162.25,162.6999969482422,153.70162963867188,935098,Bank of Baroda
2023-03-24,162.14999389648438,163.89999389648438,159.14999389648438,159.8000030517578,150.9620361328125,771376,Bank of Baroda
2023-03-27,159.3000030517578,162.3000030517578,158.64999389648438,161.25,152.3318328857422,1182968,Bank of Baroda
2023-03-28,161.8000030517578,161.8000030517578,158.85000610351562,160.75,151.85948181152344,928256,Bank of Baroda
2023-03-29,160.1999969482422,164.9499969482422,160.10000610351562,164.5,155.40208435058594,1020170,Bank of Baroda
2023-03-31,165.25,169.6999969482422,165.25,168.8000030517578,159.4642791748047,1192104,Bank of Baroda
2023-04-03,169.0,170.1999969482422,168.10000610351562,169.1999969482422,159.84214782714844,602010,Bank of Baroda
2023-04-05,169.14999389648438,169.6999969482422,165.10000610351562,167.10000610351562,157.85829162597656,1247527,Bank of Baroda
2023-04-06,167.1999969482422,169.1999969482422,165.4499969482422,166.85000610351562,157.62213134765625,1263046,Bank of Baroda
2023-04-10,167.1999969482422,168.10000610351562,165.39999389648438,166.1999969482422,157.008056640625,350068,Bank of Baroda
2023-04-11,173.0,173.6999969482422,170.1999969482422,170.85000610351562,161.40089416503906,1211527,Bank of Baroda
2023-04-12,171.0,172.10000610351562,169.25,170.35000610351562,160.9285430908203,646288,Bank of Baroda
2023-04-13,170.0,171.85000610351562,168.5500030517578,171.3000030517578,161.8260040283203,514040,Bank of Baroda
2023-04-17,169.14999389648438,176.64999389648438,169.14999389648438,176.3000030517578,166.54946899414062,821950,Bank of Baroda
2023-04-18,177.0500030517578,178.8000030517578,175.8000030517578,177.85000610351562,168.0137481689453,891579,Bank of Baroda
2023-04-19,178.10000610351562,179.0500030517578,176.39999389648438,177.14999389648438,167.35244750976562,793858,Bank of Baroda
2023-04-20,177.0,178.75,176.3000030517578,177.60000610351562,167.77757263183594,583632,Bank of Baroda
2023-04-21,177.60000610351562,177.89999389648438,174.64999389648438,176.35000610351562,166.59671020507812,440906,Bank of Baroda
2023-04-24,176.35000610351562,180.5500030517578,176.35000610351562,180.1999969482422,170.23377990722656,710648,Bank of Baroda
2023-04-25,180.75,184.89999389648438,180.25,184.14999389648438,173.96531677246094,1321188,Bank of Baroda
2023-04-26,184.0,184.1999969482422,181.89999389648438,183.5500030517578,173.3985137939453,928450,Bank of Baroda
2023-04-27,183.1999969482422,186.0,183.1999969482422,185.6999969482422,175.42959594726562,886750,Bank of Baroda
2023-04-28,185.6999969482422,188.35000610351562,185.5,187.8000030517578,177.4134521484375,684993,Bank of Baroda
2023-05-02,188.5,189.39999389648438,187.1999969482422,188.10000610351562,177.6968536376953,880522,Bank of Baroda
2023-05-03,182.60000610351562,185.10000610351562,180.89999389648438,184.60000610351562,174.3904266357422,1053912,Bank of Baroda
2023-05-04,184.75,186.14999389648438,183.6999969482422,185.1999969482422,174.9572296142578,983245,Bank of Baroda
2023-05-05,185.1999969482422,188.3000030517578,183.0,183.39999389648438,173.25677490234375,1135916,Bank of Baroda
2023-05-08,184.10000610351562,185.1999969482422,178.8000030517578,182.9499969482422,172.83168029785156,1839498,Bank of Baroda
2023-05-09,184.0,184.8000030517578,176.39999389648438,177.64999389648438,167.82479858398438,1405819,Bank of Baroda
2023-05-10,175.85000610351562,179.0,172.85000610351562,178.4499969482422,168.58056640625,924826,Bank of Baroda
2023-05-11,179.75,180.85000610351562,178.0,178.5,168.62779235839844,1431322,Bank of Baroda
2023-05-12,178.5,180.5500030517578,177.6999969482422,178.8000030517578,168.9112091064453,761631,Bank of Baroda
2023-05-15,178.5500030517578,184.60000610351562,177.39999389648438,183.8000030517578,173.63467407226562,1321028,Bank of Baroda
2023-05-16,185.5,188.4499969482422,183.9499969482422,186.35000610351562,176.04364013671875,1916637,Bank of Baroda
2023-05-17,189.64999389648438,190.0500030517578,183.8000030517578,185.85000610351562,175.57130432128906,1325875,Bank of Baroda
2023-05-19,181.4499969482422,182.25,178.0,181.89999389648438,171.83975219726562,1000027,Bank of Baroda
2023-05-22,182.0500030517578,182.1999969482422,179.35000610351562,181.0,170.98953247070312,681860,Bank of Baroda
2023-05-23,181.0500030517578,184.64999389648438,181.0500030517578,183.35000610351562,173.20956420898438,610476,Bank of Baroda
2023-05-24,182.0,185.0,182.0,182.60000610351562,172.50103759765625,1086492,Bank of Baroda
2023-05-25,182.5,182.8000030517578,179.85000610351562,181.8000030517578,171.7452850341797,1000317,Bank of Baroda
2023-05-26,180.3000030517578,184.6999969482422,180.3000030517578,183.5,173.35125732421875,658488,Bank of Baroda
2023-05-30,183.39999389648438,184.5,182.6999969482422,183.60000610351562,173.44573974609375,1225174,Bank of Baroda
2023-05-31,184.14999389648438,185.4499969482422,182.10000610351562,185.0,174.76829528808594,722287,Bank of Baroda
2023-06-01,184.10000610351562,187.10000610351562,184.10000610351562,184.89999389648438,174.673828125,1043361,Bank of Baroda
2023-06-02,185.1999969482422,187.0500030517578,185.10000610351562,186.6999969482422,176.37428283691406,776613,Bank of Baroda
2023-06-05,187.0,187.64999389648438,185.39999389648438,185.64999389648438,175.38235473632812,261478,Bank of Baroda
2023-06-06,185.75,186.10000610351562,184.35000610351562,185.25,175.0044708251953,341702,Bank of Baroda
2023-06-07,184.85000610351562,188.3000030517578,184.85000610351562,187.35000610351562,176.98834228515625,646848,Bank of Baroda
2023-06-08,187.35000610351562,189.14999389648438,186.10000610351562,187.39999389648438,177.0355682373047,453355,Bank of Baroda
2023-06-09,187.1999969482422,187.75,184.10000610351562,184.89999389648438,174.673828125,439818,Bank of Baroda
2023-06-12,184.8000030517578,187.35000610351562,184.6999969482422,187.0,176.65768432617188,463924,Bank of Baroda
2023-06-13,187.9499969482422,188.5,186.6999969482422,187.25,176.89385986328125,366898,Bank of Baroda
2023-06-14,188.10000610351562,188.4499969482422,186.39999389648438,187.35000610351562,176.98834228515625,478419,Bank of Baroda
2023-06-15,186.14999389648438,187.89999389648438,182.64999389648438,183.4499969482422,173.30401611328125,401124,Bank of Baroda
2023-06-16,183.25,188.3000030517578,183.25,188.10000610351562,177.6968536376953,954077,Bank of Baroda
2023-06-19,188.8000030517578,194.85000610351562,188.1999969482422,193.6999969482422,182.9871368408203,1595163,Bank of Baroda
2023-06-20,195.0,196.75,193.5,194.9499969482422,184.16799926757812,793945,Bank of Baroda
2023-06-21,195.39999389648438,198.39999389648438,195.0,198.0500030517578,187.0965576171875,1163651,Bank of Baroda
2023-06-22,198.5,198.5,192.25,193.25,182.56202697753906,746421,Bank of Baroda
2023-06-23,193.5,193.9499969482422,190.60000610351562,192.1999969482422,181.57008361816406,547015,Bank of Baroda
2023-06-26,191.0500030517578,192.5,188.89999389648438,191.14999389648438,180.5781707763672,518277,Bank of Baroda
2023-06-27,191.35000610351562,192.10000610351562,190.64999389648438,191.0,180.43646240234375,550188,Bank of Baroda
2023-06-28,191.5500030517578,191.85000610351562,189.25,190.0500030517578,179.53900146484375,633204,Bank of Baroda
2023-06-30,186.85000610351562,191.0,185.64999389648438,190.35000610351562,185.1815185546875,715249,Bank of Baroda
2023-07-07,204.85000610351562,210.4499969482422,202.35000610351562,208.89999389648438,203.2278289794922,976565,Bank of Baroda
2023-07-10,209.5,210.8000030517578,203.0,203.5,197.97445678710938,822813,Bank of Baroda
2023-07-14,197.14999389648438,200.0500030517578,195.0,198.35000610351562,192.96429443359375,784693,Bank of Baroda
2023-07-17,198.35000610351562,201.85000610351562,196.60000610351562,201.4499969482422,195.98011779785156,661956,Bank of Baroda
2023-07-19,198.1999969482422,200.6999969482422,196.5,199.9499969482422,194.52084350585938,763276,Bank of Baroda
2023-07-20,199.9499969482422,202.64999389648438,198.5500030517578,198.9499969482422,193.54800415039062,587044,Bank of Baroda
2023-07-21,198.9499969482422,201.8000030517578,196.25,196.75,191.40774536132812,914207,Bank of Baroda
2023-07-24,197.1999969482422,201.5500030517578,197.14999389648438,198.39999389648438,193.01292419433594,1054257,Bank of Baroda
2023-07-26,196.5500030517578,198.5,195.6999969482422,197.6999969482422,192.33193969726562,763991,Bank of Baroda
2023-07-28,199.0,201.6999969482422,197.5500030517578,201.14999389648438,195.68826293945312,772866,Bank of Baroda
2023-08-03,194.75,195.4499969482422,191.10000610351562,193.25,188.00277709960938,1725748,Bank of Baroda
2023-08-04,193.85000610351562,196.14999389648438,189.5500030517578,191.4499969482422,186.25164794921875,2033931,Bank of Baroda
2023-08-07,191.0,193.9499969482422,187.64999389648438,189.4499969482422,184.3059539794922,2383148,Bank of Baroda
2023-08-08,190.14999389648438,196.35000610351562,189.64999389648438,194.85000610351562,189.55934143066406,1672412,Bank of Baroda
2023-08-09,195.35000610351562,195.5,192.4499969482422,194.0,188.73240661621094,652577,Bank of Baroda
2023-08-10,194.35000610351562,194.75,190.75,191.85000610351562,186.6407928466797,679939,Bank of Baroda
2023-08-11,193.0,194.5,191.5,192.6999969482422,187.4676971435547,389380,Bank of Baroda
2023-08-14,192.14999389648438,192.4499969482422,187.4499969482422,188.85000610351562,183.7222442626953,1565446,Bank of Baroda
2023-08-16,188.6999969482422,188.6999969482422,185.75,186.64999389648438,181.58197021484375,635456,Bank of Baroda
2023-08-17,187.10000610351562,190.64999389648438,186.35000610351562,189.85000610351562,184.69509887695312,766531,Bank of Baroda
2023-08-18,190.6999969482422,192.5,189.0500030517578,191.64999389648438,186.4462127685547,649010,Bank of Baroda
2023-08-21,191.85000610351562,192.3000030517578,189.9499969482422,190.8000030517578,185.61929321289062,315146,Bank of Baroda
2023-08-22,191.1999969482422,191.85000610351562,189.89999389648438,190.25,185.084228515625,411020,Bank of Baroda
2023-08-23,190.3000030517578,194.64999389648438,190.25,193.35000610351562,188.10006713867188,927354,Bank of Baroda
2023-08-24,193.39999389648438,194.89999389648438,190.6999969482422,191.85000610351562,186.6407928466797,629479,Bank of Baroda
2023-08-25,191.0,191.8000030517578,188.75,189.75,184.59780883789062,573496,Bank of Baroda
2023-08-28,190.0500030517578,190.89999389648438,189.5,190.0500030517578,184.88966369628906,349657,Bank of Baroda
2023-08-29,190.25,191.5500030517578,189.1999969482422,191.1999969482422,186.00843811035156,218456,Bank of Baroda
2023-08-30,191.75,192.39999389648438,191.3000030517578,191.6999969482422,186.49485778808594,481809,Bank of Baroda
2023-08-31,191.6999969482422,192.8000030517578,186.5500030517578,187.1999969482422,182.11703491210938,790527,Bank of Baroda
2023-09-01,187.1999969482422,191.75,186.4499969482422,190.6999969482422,185.52200317382812,2139239,Bank of Baroda
2023-09-04,191.0,195.8000030517578,190.25,195.35000610351562,190.04576110839844,1576340,Bank of Baroda
2023-09-05,195.5500030517578,198.39999389648438,194.5,195.8000030517578,190.48353576660156,703320,Bank of Baroda
2023-09-06,196.0,197.5500030517578,194.0500030517578,194.9499969482422,189.6566162109375,576147,Bank of Baroda
2023-09-07,195.5,196.64999389648438,194.5,196.14999389648438,190.8240203857422,422995,Bank of Baroda
2023-09-08,196.89999389648438,200.0500030517578,196.1999969482422,197.75,192.38058471679688,555533,Bank of Baroda
2023-09-11,198.39999389648438,204.64999389648438,198.39999389648438,202.85000610351562,197.3421173095703,888069,Bank of Baroda
2023-09-12,204.0500030517578,204.0500030517578,197.85000610351562,199.85000610351562,194.42356872558594,1449994,Bank of Baroda
2023-09-13,199.6999969482422,209.3000030517578,198.0,208.6999969482422,203.03326416015625,1140224,Bank of Baroda
2023-09-14,209.0500030517578,213.14999389648438,209.0500030517578,211.85000610351562,206.09774780273438,1778462,Bank of Baroda
2023-09-15,212.0,212.6999969482422,209.35000610351562,210.8000030517578,205.0762481689453,738443,Bank of Baroda
2023-09-18,209.3000030517578,219.60000610351562,209.3000030517578,217.25,211.35110473632812,2074831,Bank of Baroda
2023-09-20,216.9499969482422,218.10000610351562,212.9499969482422,213.5500030517578,207.75157165527344,867054,Bank of Baroda
2023-09-21,213.0,217.5,206.4499969482422,207.10000610351562,201.47671508789062,1466107,Bank of Baroda
2023-09-22,209.3000030517578,218.0,208.64999389648438,215.39999389648438,209.55133056640625,1336905,Bank of Baroda
2023-09-25,216.0500030517578,219.39999389648438,214.1999969482422,217.4499969482422,211.54568481445312,1125892,Bank of Baroda
2023-09-26,217.0500030517578,218.10000610351562,212.89999389648438,213.64999389648438,207.84886169433594,742657,Bank of Baroda
2023-09-27,213.6999969482422,216.10000610351562,211.8000030517578,214.75,208.9189910888672,695667,Bank of Baroda
2023-09-28,215.0,216.4499969482422,209.89999389648438,210.75,205.02760314941406,643963,Bank of Baroda
2023-09-29,212.5,215.3000030517578,212.0,213.8000030517578,207.9947967529297,567338,Bank of Baroda
2023-10-03,213.89999389648438,218.35000610351562,212.0,217.85000610351562,211.93482971191406,578934,Bank of Baroda
2023-10-04,217.8000030517578,217.8000030517578,210.85000610351562,212.4499969482422,206.6814422607422,745024,Bank of Baroda
2023-10-05,213.0500030517578,214.5,210.0500030517578,212.5,206.73008728027344,558466,Bank of Baroda
2023-10-06,213.89999389648438,216.0500030517578,212.35000610351562,215.3000030517578,209.4540557861328,453156,Bank of Baroda
2023-10-09,211.0500030517578,215.3000030517578,210.39999389648438,211.75,206.0004425048828,776543,Bank of Baroda
2023-10-10,211.85000610351562,214.5,211.85000610351562,214.1999969482422,208.38392639160156,568911,Bank of Baroda
2023-10-11,209.60000610351562,210.5500030517578,206.25,207.1999969482422,201.57398986816406,1269350,Bank of Baroda
2023-10-12,208.0,209.39999389648438,207.5,207.75,202.1090545654297,1572376,Bank of Baroda
2023-10-13,206.6999969482422,206.89999389648438,201.14999389648438,203.5,197.97445678710938,1769911,Bank of Baroda
2023-10-16,201.14999389648438,206.5500030517578,201.14999389648438,205.75,200.16336059570312,1678523,Bank of Baroda
2023-10-17,206.0,208.0500030517578,206.0,207.3000030517578,201.67127990722656,857432,Bank of Baroda
2023-10-18,207.0,208.60000610351562,203.10000610351562,203.6999969482422,198.1690216064453,1256338,Bank of Baroda
2023-10-19,202.0,206.0,201.10000610351562,205.1999969482422,199.6282958984375,1155840,Bank of Baroda
2023-10-20,204.89999389648438,205.5500030517578,201.25,202.3000030517578,196.80703735351562,1501286,Bank of Baroda
2023-10-23,202.0500030517578,203.75,193.6999969482422,195.0500030517578,189.75390625,1223614,Bank of Baroda
2023-10-25,195.60000610351562,198.3000030517578,193.8000030517578,194.85000610351562,189.55934143066406,1080447,Bank of Baroda
2023-10-26,193.9499969482422,193.9499969482422,187.9499969482422,189.3000030517578,184.1600341796875,2029894,Bank of Baroda
2023-10-27,190.35000610351562,197.5,190.35000610351562,196.89999389648438,191.5536651611328,1365330,Bank of Baroda
2023-10-30,197.25,199.89999389648438,194.5500030517578,198.1999969482422,192.818359375,651541,Bank of Baroda
2023-10-31,199.0500030517578,199.6999969482422,195.6999969482422,196.10000610351562,190.775390625,355668,Bank of Baroda
2023-11-01,196.25,198.14999389648438,195.10000610351562,195.35000610351562,190.04576110839844,364710,Bank of Baroda
2023-11-02,197.25,200.60000610351562,197.0,200.0,194.56948852539062,1234328,Bank of Baroda
2023-11-03,201.5,204.1999969482422,201.0,203.75,198.21766662597656,1555661,Bank of Baroda
2023-11-06,201.5,201.5,194.8000030517578,195.5500030517578,190.24032592773438,1773268,Bank of Baroda
2023-11-07,197.3000030517578,197.3000030517578,190.60000610351562,191.25,186.0570831298828,4298392,Bank of Baroda
2023-11-08,193.85000610351562,194.0,191.5500030517578,192.5,187.27313232421875,1691856,Bank of Baroda
2023-11-09,193.4499969482422,194.3000030517578,192.5,193.0,187.7595672607422,686783,Bank of Baroda
2023-11-10,192.9499969482422,195.25,191.85000610351562,194.85000610351562,189.55934143066406,1370199,Bank of Baroda
2023-11-13,195.10000610351562,197.1999969482422,193.39999389648438,196.6999969482422,191.35910034179688,1271113,Bank of Baroda
2023-11-15,198.5,199.3000030517578,197.25,197.6999969482422,192.33193969726562,1133173,Bank of Baroda
2023-11-16,198.0,200.0,196.9499969482422,198.4499969482422,193.0615692138672,1223704,Bank of Baroda
2023-11-17,195.25,197.75,193.85000610351562,196.64999389648438,191.31044006347656,2034223,Bank of Baroda
2023-11-20,197.14999389648438,198.64999389648438,196.0500030517578,197.6999969482422,192.33193969726562,930849,Bank of Baroda
2023-11-21,198.0,198.6999969482422,194.6999969482422,195.8000030517578,190.48353576660156,851496,Bank of Baroda
2023-11-22,196.8000030517578,196.8000030517578,192.75,194.60000610351562,189.3161163330078,658337,Bank of Baroda
2023-11-23,195.0,196.60000610351562,194.0,194.3000030517578,189.02426147460938,255196,Bank of Baroda
2023-11-24,194.5,195.35000610351562,192.6999969482422,193.14999389648438,187.90548706054688,433706,Bank of Baroda
2023-11-28,193.0,198.5,193.0,196.5,191.16452026367188,870719,Bank of Baroda
2023-11-29,196.9499969482422,198.89999389648438,196.5,197.64999389648438,192.28329467773438,1374932,Bank of Baroda
2023-11-30,197.4499969482422,201.6999969482422,196.39999389648438,197.25,191.8941650390625,1564360,Bank of Baroda
2023-12-01,198.6999969482422,203.75,198.5500030517578,201.85000610351562,196.3692626953125,2222276,Bank of Baroda
2023-12-04,204.64999389648438,210.10000610351562,204.64999389648438,209.14999389648438,203.47103881835938,1907435,Bank of Baroda
2023-12-05,209.3000030517578,214.60000610351562,209.25,210.9499969482422,205.22216796875,2257155,Bank of Baroda
2023-12-06,211.75,211.75,208.0500030517578,209.4499969482422,203.7628936767578,1197293,Bank of Baroda
2023-12-07,209.10000610351562,213.3000030517578,208.0500030517578,211.3000030517578,205.5626678466797,659954,Bank of Baroda
2023-12-08,211.5,215.60000610351562,208.5,212.14999389648438,206.38958740234375,2182986,Bank of Baroda
2023-12-11,213.0,217.1999969482422,213.0,215.3000030517578,209.4540557861328,1681661,Bank of Baroda
2023-12-12,216.0,217.14999389648438,214.0500030517578,216.0,210.1350555419922,944089,Bank of Baroda
2023-12-13,217.4499969482422,222.60000610351562,214.6999969482422,221.0,214.99928283691406,1462126,Bank of Baroda
2023-12-14,222.1999969482422,224.3000030517578,219.60000610351562,220.0,214.0264434814453,889216,Bank of Baroda
2023-12-15,222.89999389648438,226.25,218.64999389648438,224.5500030517578,218.45289611816406,762665,Bank of Baroda
2023-12-18,224.75,227.5,222.89999389648438,224.25,218.16104125976562,826478,Bank of Baroda
2023-12-19,225.85000610351562,228.60000610351562,221.60000610351562,226.0500030517578,219.91217041015625,853781,Bank of Baroda
2023-12-20,227.9499969482422,229.5500030517578,217.3000030517578,219.1999969482422,213.24815368652344,1278293,Bank of Baroda
2023-12-21,217.9499969482422,225.89999389648438,214.85000610351562,224.75,218.6474609375,1242722,Bank of Baroda
2023-12-22,225.0,226.64999389648438,221.39999389648438,223.60000610351562,217.52870178222656,540057,Bank of Baroda
2023-12-26,222.39999389648438,226.6999969482422,222.39999389648438,225.14999389648438,219.03660583496094,830148,Bank of Baroda
2023-12-27,225.4499969482422,233.75,225.4499969482422,232.0,225.7006072998047,1050292,Bank of Baroda
